Player ID,Name,Assoc,Gender,Birth year,Activity,Playing hand,Playing style,Grip,Playing_hand_numeric,Playing_style_numeric,Grip_numeric,Style_commonness
113418,KUMAHARA Caroline,BRA,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145971,KUMANAE Wembo Radi,COD,Male,2012.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119463,KUMAR Nikhil,USA,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119464,KUMAR Shivansh,USA,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
104946,KUMARESAN Shamini,IND,Female,1988.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131997,KUNATS Heorhi,BLR,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121028,KUNATS Maya,BLR,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134872,KUNDU Munmun,IND,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136626,KUO Chan-Yin,TPE,Male,2003.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136625,KUO Chia-Hung,TPE,Male,2004.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
119868,KUO Chia-Yun,TPE,Female,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
137072,KUO Chien-Tsui,TPE,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137122,KUO Jia-Yu,TPE,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136676,KUO Yu-Liang,TPE,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120341,KUOK Cheng I,MAC,Female,1996.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
113667,KUPINIC Tina,CRO,Female,1992.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
137764,KURILKINA Kristina,RUS,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135988,KURISHCHENKO Mariia,UKR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137409,KURMAMBAYEV Sagantay,KAZ,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137568,KURMANGALIYEV Alan,KAZ,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136554,KURTENKO Alina,UKR,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
104972,KUS Andri Yanti,INA,Female,1984.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
104974,KUSINSKA Klaudia,POL,Female,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131112,KUSKOVA Daria,RUS,Female,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132909,KUTUMBALE Anusha,IND,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116920,KUY Julie,FRA,Female,1996.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
135399,KUZMIC Dorian,CRO,Male,2001.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
136598,KUZMICZ Jakub,POL,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
104983,KUZMIN Fedor,RUS,Male,1983.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
109556,KUZMINA Elena,RUS,Female,1989.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131214,KVANVIG Jakob ^^,NOR,Male,2000.0,Inactive,Left-handed,Attacker,Shakehand,1,0,0,1
134573,KVETON Ondrej,CZE,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
113565,KWABI Cynthia,GHA,Female,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132696,KWAK Yu Bin,KOR,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115545,KWAN Man Ho,HKG,Male,1998.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
134628,KWAN Wing,ENG,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133812,KWAPIS Kuba,POL,Male,2003.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
133767,KWIATKOWSKA Elzbieta,POL,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137727,KWON Ahhyeon,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135073,KWON Hyuk,KOR,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131414,KWON Ojin,KOR,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132447,KYDYRBAEV Aziz ^^,KGZ,Male,1995.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136000,KYLLIOE Joonas,FIN,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121873,KYSEL Martin,SVK,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122779,LA Lorie,NCL,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146078,LA ROSA SUAREZ Mauricio Antonio,PER,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145290,LA TORRE Mariagrazia,PER,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145023,LAASILA Ahmed,MAR,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119127,LABANAU Andrei,BLR,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121890,LABOSOVA Ema,SVK,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123737,LABRIE Marika,CAN,Female,2000.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
132985,LACENOVA Renata,SVK,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144659,LACHENMAYER Lea,GER,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124533,LACKOVIC Matej,CRO,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132750,LACKOVIC Mihael,CRO,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136262,LAFFINEUR Lilly,BEL,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131756,LAFFINEUR Louis,BEL,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120018,LAGHA Chouayb,TUN,Male,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136195,LAGO Sema,CIV,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105016,LAGOGIANNIS Konstantinos,GRE,Male,1981.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120014,LAGSIR Sannah,ALG,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145021,LAHRIGA Abdessamad,MAR,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121487,LAI Chi-Chien,TPE,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135571,LAI Chloe Neng Huen,SGP,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134465,LAI Evan,USA,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115578,LAI Jiaxin,CHN,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122420,LAI Laura,CAN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135930,LAI Ya-Chieh,TPE,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144793,LAI Yong Han,MAS,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133417,LAINE CAMPINO Louis,FRA,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122048,LAJMERI Sara,ITA,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
113329,LAKATOS Tamas,HUN,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114814,LAKE Calvin,SKN,Male,1972.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135316,LAKE Trehdel,SKN,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105032,LAKEEV Vasily,RUS,Male,1984.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137088,LAKETCENKO Lukas,LTU,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117223,LALAK Karolina,POL,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136051,LAM Jona,NOR,Male,2004.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
135998,LAM Khai Noah,NOR,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145097,LAM Kylie Hei Man,USA,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144530,LAM Nathan,FRA,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115546,LAM Siu Hang,HKG,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116152,LAM Yee Lok,HKG,Female,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144061,LAMA Jaime,CHI,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
116424,LAMADRID Juan,CHI,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144805,LAMASURIYA Danuk Nisalvin,SRI,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114709,LAMBIET Florent,BEL,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145728,LAMBINET Noah,LUX,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145994,LAMDU Ipemba Alliance,COD,Male,2011.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
143580,LANDOLFI Fabio,ITA,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114856,LANDRIEU Andrea,FRA,Male,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145973,LANDU Makaya Esther,COD,Female,2010.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145981,LANDU Mbenza Djanella,COD,Female,2012.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
108658,LANG Kristin,GER,Female,1985.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134009,LANGE Lisa,NOR,Female,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
131215,LANGSHOLDT Benjamin,NOR,Male,2000.0,Inactive,Right-handed,Defender,Shakehand,0,1,0,1
134680,LAPAJNE Blaz,SLO,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123186,LAPCIK Ondrej,CZE,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145243,LAPU'AHO Cherity,TGA,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117524,LARA Emanuel,ARG,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136425,LARA Josefina,CHI,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
113070,LARA Miguel,MEX,Male,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133615,LARDINOIS Candice,BEL,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124522,LARGUEZA Joao,BRA,Male,1990.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
137135,LARIN Eduardo,ESA,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145760,LARKOV Jegor,LTU,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136021,LARSEN Matias,DEN,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136022,LARSEN Simon,DEN,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133392,LARSSON Dennis,SWE,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135327,LARSSON Lee,SWE,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
113559,LARTEY Felix,GHA,Male,1991.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136261,LARUELLE Thomas,BEL,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105079,LASAN Sas,SLO,Male,1971.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
105080,LASCOLS Solene,FRA,Female,1988.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
105082,LASHIN El-Sayed,EGY,Male,1980.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
123159,LASISI Akeem,NGR,Male,1994.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
133009,LASKAI Irisz,HUN,Female,2003.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
131089,LATE Thomas,NOR,Male,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
105087,LATT Katlin,EST,Female,1985.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133865,LAU Chun Nok,HKG,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146031,LAU CIGUENAS Pablo,PER,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137900,LAU Ee Shane Samuel,SGP,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145146,LAU Pui Ting,HKG,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145434,LAUDE Angelou Joyce,PHI,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122082,LAURENTI Jamila,ITA,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145786,LAURSEN Jacob,DEN,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136671,LAVELUA Jean-Bosco,WLF,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
143938,LAVERMICOCCA Flavio,ITA,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132971,LAVRIC Taj,SLO,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117891,LAVROVA Anastassiya,KAZ,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144827,LAW Sum Yee Sammi,HKG,Female,2007.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
112685,LAWAL Abiodun,CGO,Male,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120255,LAWRENCE Daniel,ENG,Male,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105111,LAY Jian Fang,AUS,Female,1973.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
131788,LAZAZI Azzeddine,ALG,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
110852,LAZAZI Mohamed,ALG,Male,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146062,LAZON ARONES Valentina Rubi,PER,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120021,LAZREG Amal,TUN,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146174,LAZREG Mouheb,TUN,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112938,LE BAIL Alain,FRA,Male,1990.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
144488,LE Ellsworth,SGP,Male,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116919,LE MELLEDO Fanny,FRA,Female,1995.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
120109,LE SCOUR Romane,FRA,Female,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117013,LE Thi Hong Loan,ITA,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145615,LEAL Julia,POR,Female,2009.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134579,LEBEDA Matyas,CZE,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
113920,LEBEDA Michal,CZE,Male,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112376,LEBEDEVA Victoria,RUS,Female,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105136,LEBESSON Emmanuel,FRA,Male,1988.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
132992,LEBRUN Alexis,FRA,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135977,LEBRUN Felix,FRA,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105138,LEBRUN Stephane,FRA,Male,1974.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134919,LECARO Mathias,ECU,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144610,LEE Alice,AUS,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114123,LEE Chia-Sheng,TPE,Male,1995.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
117916,LEE Chun-Lin,TPE,Male,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124184,LEE Chung Yan,HKG,Female,2002.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
132702,LEE Daeun (2002),KOR,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135391,LEE Daeun (2005),KOR,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135519,LEE Dagyeong,KOR,Female,2003.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
115763,LEE Dasom,KOR,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144611,LEE David,AUS,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135369,LEE Dayeon,KOR,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137156,LEE Dongheon,KOR,Male,2005.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
135075,LEE Donghyeok,KOR,Male,2006.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
145131,LEE Donghyuk,KOR,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119869,LEE En-Chi,TPE,Female,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144498,LEE Eng Kee Eudora,SGP,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105155,LEE Eunhee,KOR,Female,1986.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122052,LEE Eunhye,KOR,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137064,LEE Fa-Shun,TPE,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136482,LEE Gayeon,KOR,Female,2002.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
133839,LEE Gihun,KOR,Male,2002.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
105159,LEE Ho Ching,HKG,Female,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132320,LEE Hoi Man Karen,HKG,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135374,LEE Hojin,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137004,LEE Hoyun,KOR,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105164,LEE I-Chen,TPE,Female,1987.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136646,LEE Isaiah,AUS,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131417,LEE Jeongho,KOR,Male,2002.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
145554,LEE Jeongyeon,KOR,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144820,LEE Juhyoung,KOR,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135074,LEE Jungmok,KOR,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105176,LEE Jungwoo,KOR,Male,1984.0,Active,Left-handed,Attacker,Penhold,1,0,1,1
144821,LEE Junmin,KOR,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145139,LEE Ka Him,HKG,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121462,LEE Ka Yee,HKG,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144954,LEE Kyuhong,KOR,Male,2008.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
118737,LEE Lester,CAN,Male,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133703,LEE Minho,KOR,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
112348,LEE Nakyung,KOR,Female,1992.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
122735,LEE Pak Ho,HKG,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144467,LEE PENG Look,MAS,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114125,LEE Rou You,MAS,Female,1995.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105197,LEE Sangsu,KOR,Male,1990.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135087,LEE Seonghun ^^,AUS,Male,1991.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137275,LEE Seungeun,KOR,Female,2007.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
123056,LEE Seunghwan,KOR,Male,2000.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
137063,LEE Siang-Cheng,TPE,Male,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
111661,LEE Sobong,KOR,Female,1990.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136558,LEE Sooyeon,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
136484,LEE Sujeong,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137105,LEE Wah Kit,HKG,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124161,LEE Wan-Hsuan,TPE,Female,2001.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
144955,LEE Woojin,KOR,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134901,LEE Xin Ni,MAS,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
115759,LEE Yearam,KOR,Female,1989.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
132483,LEE Yeongeun,KOR,Female,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137725,LEE Yeonhui,KOR,Female,2004.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
145258,LEE Yesong,KOR,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134949,LEE Yong Yi,MAS,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135375,LEE Youngi,KOR,Female,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120976,LEE Yu-Peng,TPE,Female,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117132,LEE Yujin,KOR,Female,1996.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
145031,LEE Yun-Hsuan,TPE,Male,2007.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
146242,LEE Zhen Wei,MAS,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119285,LEE Zion,KOR,Female,1996.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105222,LEGOUT Christophe,FRA,Male,1973.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
135025,LEGUISTIN Enzo,FRA,Male,2000.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121097,LEHMANN Matthew,CAN,Male,1997.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
135678,LEI Balazs,HUN,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135679,LEI Eszter,HUN,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
145026,LEI Lina ^^,AUS,Female,1988.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
136451,LEI Max Jun Ting,SGP,Male,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135176,LEI Wai Mei,MAC,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137890,LEIJON Oliver,SWE,Male,2006.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
113915,LEITGEB Stefan,AUT,Male,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
124112,LEITNER Selina,AUT,Female,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
119661,LEIVA Enzo,ESA,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105237,LELANNIC Agnes,FRA,Female,1972.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
105238,LELKES Zoltan,SVK,Male,1988.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
117381,LEMASSON David,FRA,Male,1994.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
136550,LEMIESZKA Artur,POL,Male,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137651,LEMIRE Corentin,FRA,Male,2002.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116627,LEMMER Alena,GER,Female,1997.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
135954,LENG Yutong,CHN,Female,2004.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
111869,LENGERT Adeline,FRA,Female,1991.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
144459,LENNARD Teh Wei San,MAS,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
118752,LENNON Emmanuelle,FRA,Female,1987.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
114857,LENOIR Vincent,FRA,Male,1995.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
143945,LEOGRANDE Celeste,ITA,Female,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
143946,LEOGRANDE Valentina,ITA,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
137185,LEON BURGOS Edmarie,PUR,Female,2006.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131642,LEON David,PAR,Male,2001.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
134927,LEON Rosalyn,PER,Female,2003.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146061,LEON ZELADA Isabella Beatriz,PER,Female,2008.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
121474,LEONG Chee Feng,MAS,Male,1998.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
120230,LEONG On Na ^^,POR,Female,1994.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
146250,LEOW Yi Wenn,MAS,Female,2004.0,Active,Right-handed,Defender,Shakehand,0,1,0,1
136448,LEOW Yu Kar,SGP,Female,2007.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105265,LEPRI Andrea,SMR,Male,1991.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
105266,LEPSE Ieva,LAT,Female,1993.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
131758,LERAT Nolan,BEL,Male,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
133674,LEROY Kamil,MAR,Male,2004.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
116840,LESIV Rimas,LTU,Male,1999.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
144235,LESKOSEK Ana,SLO,Female,2008.0,Active,Left-handed,Attacker,Shakehand,1,0,0,1
105274,LESUEUR Aude,FRA,Female,1989.0,Inactive,Right-handed,Attacker,Shakehand,0,0,0,0
135640,LETANOCZKI Dalma,HUN,Female,2005.0,Active,Right-handed,Attacker,Shakehand,0,0,0,0
105281,LEUNG Chu Yan,HKG,Male,1979.0,Active,Right-handed,Attacker,Penhold,0,0,1,1
